,Unnamed: 0,S_1_hruid,S_1_PFAF,S_1_area_org,ID_t,lat_t,lon_t,order_t,AS1,IDS1,lat_s,lon_s,ID_s,AS2,IDS2,AINT,AP1,AP2,weight,AP2N,rows,cols,easymore_case
205,483,3008462,34265123,365626656.3277086,3008462,51.57578217556556,-112.4887495971504,87,365626656.3277093,87,51.625,247.375,690,481550441.34092367,690,143917273.327159,0.3936181097205524,0.2988623017900418,0.393618109720553,0.3188898698120173,14.0,17.0,1
206,795,3008732,3426972,370958332.42331696,3008732,51.51373333650104,-115.29825327480351,139,370958332.4233165,139,51.375,244.875,632,484171556.7142416,632,17877435.69113604,0.0481925707783679,0.0369237627514895,0.0481925707783679,0.0369237627514895,13.0,7.0,1
207,798,3008732,3426972,370958332.42331696,3008732,51.51373333650104,-115.29825327480351,139,370958332.4233165,139,51.625,244.875,680,481550441.34096086,680,119213904.44582614,0.3213673720901517,0.2475626522402395,0.3213673720901515,0.2475626522402394,14.0,7.0,1
208,794,3008732,3426972,370958332.42331696,3008732,51.51373333650104,-115.29825327480351,139,370958332.4233165,139,51.625,244.625,679,481550441.34092367,679,88241988.04918702,0.2378757405791071,0.1832455761092621,0.237875740579107,0.1832455761092622,14.0,6.0,1
209,797,3008732,3426972,370958332.42331696,3008732,51.51373333650104,-115.29825327480351,139,370958332.4233165,139,51.375,244.625,631,484171556.71420425,631,144706942.88306743,0.3900894796937358,0.2988753487815574,0.3900894796937356,0.2988753487815574,13.0,6.0,1
210,796,3008732,3426972,370958332.42331696,3008732,51.51373333650104,-115.29825327480351,139,370958332.4233165,139,51.375,244.375,630,484171556.7142416,630,918061.3541000696,0.0024748368586378,0.0018961488781587,0.0024748368586378,0.0018961488781587,13.0,5.0,1
211,453,3008819,342644,374167293.0764388,3008819,51.333119276662295,-113.80967283189176,82,374167293.07643664,82,51.375,245.875,636,484171556.71420425,636,5291465.962628816,0.0141419788969845,0.0109289070975977,0.0141419788969845,0.0109289070975977,13.0,11.0,1
212,455,3008819,342644,374167293.0764388,3008819,51.333119276662295,-113.80967283189176,82,374167293.07643664,82,51.375,246.375,638,484171556.7142416,638,110701083.45795238,0.2958598613677808,0.2286402039169935,0.2958598613677797,0.2286402039169933,13.0,13.0,1
213,454,3008819,342644,374167293.0764388,3008819,51.333119276662295,-113.80967283189176,82,374167293.07643664,82,51.375,246.125,637,484171556.7142416,637,247746233.87366068,0.6621269107640841,0.511691012076285,0.6621269107640816,0.5116910120762835,13.0,12.0,1
214,452,3008819,342644,374167293.0764388,3008819,51.333119276662295,-113.80967283189176,82,374167293.07643664,82,51.125,246.125,589,486783099.29954,589,1758597.5917106122,0.004700030238483,0.0036126923762167,0.004700030238483,0.0036126923762167,12.0,12.0,1
215,450,3008819,342644,374167293.0764388,3008819,51.333119276662295,-113.80967283189176,82,374167293.07643664,82,51.125,246.375,590,486783099.29954,590,8669912.190485545,0.023171218732671,0.0178106269567722,0.0231712187326709,0.0178106269567722,12.0,13.0,1
216,35,3008912,342544,374000741.1523631,3008912,51.60838623807664,-106.23308469514514,7,374000741.1523663,7,51.625,253.875,716,481550441.34096086,716,213781598.13074225,0.5716074184025441,0.4439443509498822,0.5716074184025438,0.8229094213271289,14.0,43.0,1
217,37,3008912,342544,374000741.1523631,3008912,51.60838623807664,-106.23308469514514,7,374000741.1523663,7,51.625,253.625,715,481550441.34096086,715,160042387.96982634,0.4279199754436469,0.3323481285245228,0.4279199754436467,0.3323481285245225,14.0,42.0,1
218,36,3008912,342544,374000741.1523631,3008912,51.60838623807664,-106.23308469514514,7,374000741.1523663,7,51.625,253.375,714,481550441.34092367,714,176755.0517979385,0.0004726061538095,0.0003670540749703,0.0004726061538095,0.0003670540749703,14.0,41.0,1
219,66,3008979,342552,375830415.9760417,3008979,51.53776492460619,-106.83514235183482,14,375830415.9760423,14,51.625,253.375,714,481550441.34092367,714,10437617.966524236,0.0277721480828459,0.0216750252319563,0.0277721480828459,0.0216750252319563,14.0,41.0,1
220,63,3008979,342552,375830415.9760417,3008979,51.53776492460619,-106.83514235183482,14,375830415.9760423,14,51.375,253.125,665,484171556.7142416,665,98930483.10381548,0.2632317100969334,0.2043293988089521,0.2632317100969332,0.2043293988089521,13.0,40.0,1
221,64,3008979,342552,375830415.9760417,3008979,51.53776492460619,-106.83514235183482,14,375830415.9760423,14,51.375,253.375,666,484171556.7142042,666,24733646.58398326,0.0658106569681149,0.0510844683893378,0.0658106569681148,0.0618105594305236,13.0,41.0,1
222,65,3008979,342552,375830415.9760417,3008979,51.53776492460619,-106.83514235183482,14,375830415.9760423,14,51.625,253.125,713,481550441.34096086,713,241728668.32171965,0.6431854848521066,0.5019799538519457,0.643185484852106,0.5019799538519458,14.0,40.0,1
223,1180,3009339,3428962,384456227.5949846,3009339,51.30725854819138,-115.34138127097803,204,384456227.5949887,204,51.125,244.625,583,486783099.2995025,583,51839779.04366979,0.134839223096891,0.1064946156065586,0.1348392230968908,0.1064946156065585,12.0,6.0,1
224,1183,3009339,3428962,384456227.5949846,3009339,51.30725854819138,-115.34138127097803,204,384456227.5949887,204,51.375,244.625,631,484171556.71420425,631,257144696.814804,0.6688529886052386,0.5311024434394662,0.6688529886052377,0.5311024434394662,13.0,6.0,1
225,1178,3009339,3428962,384456227.5949846,3009339,51.30725854819138,-115.34138127097803,204,384456227.5949887,204,51.125,244.375,582,486783099.29954,582,226680.53042396836,0.0005896133659792,0.0004656705024273,0.0005896133659792,0.0004774222967129,12.0,5.0,1
226,1181,3009339,3428962,384456227.5949846,3009339,51.30725854819138,-115.34138127097803,204,384456227.5949887,204,51.375,244.875,632,484171556.7142416,632,66785412.144190535,0.1737139558434898,0.1379374959516825,0.1737139558434896,0.1379374959516824,13.0,7.0,1
227,1179,3009339,3428962,384456227.5949846,3009339,51.30725854819138,-115.34138127097803,204,384456227.5949887,204,51.125,244.875,584,486783099.29954,584,8459659.061900953,0.0220042190884027,0.0173787033158588,0.0220042190884026,0.0173787033158588,12.0,7.0,1
228,193,3009572,342583,385075979.99426925,3009572,50.798941104597816,-108.74710031759692,34,385075979.99427,34,50.875,251.375,562,489385021.7282989,562,167611210.83377823,0.43526789397841,0.3424935447387561,0.4352678939784105,0.3563900282401282,11.0,33.0,1
229,192,3009572,342583,385075979.99426925,3009572,50.798941104597816,-108.74710031759692,34,385075979.99427,34,50.625,251.125,513,491977276.8745534,513,33986583.016703814,0.0882594209517029,0.0690816113146824,0.088259420951703,1.0,10.0,32.0,1
230,194,3009572,342583,385075979.99426925,3009572,50.798941104597816,-108.74710031759692,34,385075979.99427,34,50.875,251.125,561,489385021.72833663,561,157297591.76349407,0.4084845587248384,0.3214188926501551,0.4084845587248388,0.3255378161902607,11.0,32.0,1
231,191,3009572,342583,385075979.99426925,3009572,50.798941104597816,-108.74710031759692,34,385075979.99427,34,50.625,251.375,514,491977276.87451535,514,26180594.380293407,0.0679881263450474,0.0532150479522473,0.0679881263450475,0.0942988540053224,10.0,33.0,1
232,573,3009631,3426562,390608678.9828234,3009631,52.26822760653825,-112.83935449206272,102,390608678.98282105,102,52.125,247.125,785,476279682.92013264,785,88151937.03603542,0.2256783880624228,0.1850843951511104,0.2256783880624225,0.1930761396323619,16.0,16.0,1
233,574,3009631,3426562,390608678.9828234,3009631,52.26822760653825,-112.83935449206272,102,390608678.98282105,102,52.125,247.375,786,476279682.9200958,786,68241649.8059439,0.1747059230318463,0.143280623241266,0.1747059230318461,0.4411349495846198,16.0,17.0,1
234,575,3009631,3426562,390608678.9828234,3009631,52.26822760653825,-112.83935449206272,102,390608678.98282105,102,52.375,247.125,833,473630135.8225528,833,189123187.18434447,0.4841755889214691,0.3993056456508927,0.4841755889214685,0.4490978677660965,17.0,16.0,1
235,577,3009631,3426562,390608678.9828234,3009631,52.26822760653825,-112.83935449206272,102,390608678.98282105,102,52.375,246.875,832,473630135.8225528,832,24154206.13829473,0.0618373513901288,0.050998034777382,0.0618373513901287,0.050998034777382,17.0,15.0,1
236,576,3009631,3426562,390608678.9828234,3009631,52.26822760653825,-112.83935449206272,102,390608678.98282105,102,52.375,247.375,834,473630135.8225162,834,20937698.818203088,0.0536027485941343,0.0442068551694714,0.0536027485941342,0.3634919827685354,17.0,17.0,1
237,631,3009685,3426585,386901758.1042239,3009685,52.81715549169495,-114.41810777973106,113,386901758.1042216,113,52.625,245.875,876,470971207.8361479,876,1643955.587792402,0.0042490258918636,0.003490564944183,0.0042490258918636,0.0038804338610766,18.0,11.0,1
238,632,3009685,3426585,386901758.1042239,3009685,52.81715549169495,-114.41810777973106,113,386901758.1042216,113,52.625,245.625,875,470971207.8361844,875,52701016.85508464,0.1362129164605354,0.1118985958764073,0.1362129164605354,0.1118985958764073,18.0,10.0,1
239,628,3009685,3426585,386901758.1042239,3009685,52.81715549169495,-114.41810777973106,113,386901758.1042216,113,52.875,245.875,924,468302947.538912,924,1147701.5437055954,0.0029663900968794,0.0024507672858715,0.0029663900968794,0.0089842033173295,19.0,11.0,1
240,629,3009685,3426585,386901758.1042239,3009685,52.81715549169495,-114.41810777973106,113,386901758.1042216,113,52.875,245.625,923,468302947.5389482,923,258700497.79595903,0.6686464777610848,0.5524212460235332,0.6686464777610844,0.7579619487668574,19.0,10.0,1
241,627,3009685,3426585,386901758.1042239,3009685,52.81715549169495,-114.41810777973106,113,386901758.1042216,113,52.875,245.375,922,468302947.5389482,922,71502914.04577056,0.1848089664831904,0.152685167628213,0.1848089664831903,0.3262139913527795,19.0,9.0,1
242,630,3009685,3426585,386901758.1042239,3009685,52.81715549169495,-114.41810777973106,113,386901758.1042216,113,52.625,245.375,874,470971207.8361843,874,1205672.275909606,0.0031162233064467,0.0025599702398983,0.0031162233064467,0.0025636695610232,18.0,9.0,1
243,1318,3010194,3429222,401664707.5713145,3010194,50.42550522511912,-113.10168953520012,226,401664707.5713132,226,50.375,246.625,447,494559817.8566507,447,6508361.541293584,0.0162034687604164,0.0131599076720382,0.0162034687604164,0.0131599076720382,9.0,14.0,1
244,1313,3010194,3429222,401664707.5713145,3010194,50.42550522511912,-113.10168953520012,226,401664707.5713132,226,50.375,246.875,448,494559817.85668886,448,290486201.6610486,0.7232056891866071,0.5873631281246231,0.723205689186605,0.5873631281246233,9.0,15.0,1
245,1314,3010194,3429222,401664707.5713145,3010194,50.42550522511912,-113.10168953520012,226,401664707.5713132,226,50.375,247.125,449,494559817.8566889,449,65440435.5355854,0.1629230407901018,0.1323205670432133,0.1629230407901014,0.1323205670432135,9.0,16.0,1
246,1317,3010194,3429222,401664707.5713145,3010194,50.42550522511912,-113.10168953520012,226,401664707.5713132,226,50.625,246.625,495,491977276.8745155,495,9519859.697821876,0.0237010111129359,0.0193502020221353,0.0237010111129359,0.0193502020221353,10.0,14.0,1
247,1316,3010194,3429222,401664707.5713145,3010194,50.42550522511912,-113.10168953520012,226,401664707.5713132,226,50.625,246.875,496,491977276.8745534,496,29709849.135564856,0.0739667901499412,0.0603886612900221,0.073966790149941,0.0603886612900221,10.0,15.0,1
248,413,3010489,342636,408033738.3096863,3010489,51.44128561273536,-112.33754007799742,75,408033738.3096848,75,51.375,247.375,642,484171556.7142042,642,31605400.01444812,0.0774578105854095,0.0652772753297114,0.0774578105854093,0.0652772753297114,13.0,17.0,1
249,411,3010489,342636,408033738.3096863,3010489,51.44128561273536,-112.33754007799742,75,408033738.3096848,75,51.375,247.875,644,484171556.71420425,644,95024721.429001,0.2328844713249673,0.1962625026424094,0.2328844713249668,0.2146557089740705,13.0,19.0,1
250,412,3010489,342636,408033738.3096863,3010489,51.44128561273536,-112.33754007799742,75,408033738.3096848,75,51.375,247.625,643,484171556.7142416,643,232403768.0102083,0.569569979612375,0.4800029344709589,0.5695699796123739,0.4800029344709589,13.0,18.0,1
251,414,3010489,342636,408033738.3096863,3010489,51.44128561273536,-112.33754007799742,75,408033738.3096848,75,51.625,247.625,691,481550441.34096086,691,44933975.8644332,0.1101231874858586,0.0933110469991611,0.1101231874858584,0.1623817866471373,14.0,18.0,1
252,416,3010489,342636,408033738.3096863,3010489,51.44128561273536,-112.33754007799742,75,408033738.3096848,75,51.625,247.875,692,481550441.34092367,692,4065872.991594878,0.0099645509913913,0.0084432961587015,0.0099645509913913,0.0148730668350115,14.0,19.0,1
253,1575,3010830,3429943,417090712.7355312,3010830,49.29012615555247,-114.3087346887024,276,417090712.7355282,276,49.125,245.875,204,507325186.5628166,204,79560651.51598878,0.1907514338887645,0.1568237761957391,0.1907514338887636,0.2475240530281596,4.0,11.0,1
254,1576,3010830,3429943,417090712.7355312,3010830,49.29012615555247,-114.3087346887024,276,417090712.7355282,276,49.125,245.625,203,507325186.5628557,203,67778807.18849745,0.1625037554635629,0.133600319841601,0.1625037554635621,1.0,4.0,10.0,1
255,1574,3010830,3429943,417090712.7355312,3010830,49.29012615555247,-114.3087346887024,276,417090712.7355282,276,49.375,245.875,252,504791911.0652719,252,15315820.53258321,0.0367205983373088,0.0303408596628696,0.0367205983373086,0.0303408596628696,5.0,11.0,1
256,1573,3010830,3429943,417090712.7355312,3010830,49.29012615555247,-114.3087346887024,276,417090712.7355282,276,49.375,245.625,251,504791911.0653109,251,254435433.4984608,0.6100242123103685,0.504040235037644,0.6100242123103655,0.5401469735190416,5.0,10.0,1
257,208,3011001,342594,415695205.56117153,3011001,50.885413538801366,-108.98461966805998,38,415695205.561169,38,50.875,251.125,561,489385021.72833663,561,225129159.7559243,0.5415726636827829,0.4600246222510997,0.5415726636827832,0.4659197525279642,11.0,32.0,1
258,209,3011001,342594,415695205.56117153,3011001,50.885413538801366,-108.98461966805998,38,415695205.561169,38,50.875,250.875,560,489385021.7282989,560,190566045.80524445,0.4584273363172164,0.3893990157938357,0.4584273363172167,0.7517387353901996,11.0,31.0,1
259,1326,3011151,3429232,424536087.9343165,3011151,50.2859660049457,-113.17736930609937,229,424536087.93431664,229,50.375,247.125,449,494559817.8566889,449,22933667.96390733,0.0540205382197227,0.0463718788624937,0.0540205382197225,0.0463718788624937,9.0,16.0,1
260,1325,3011151,3429232,424536087.9343165,3011151,50.2859660049457,-113.17736930609937,229,424536087.93431664,229,50.375,246.875,448,494559817.85668886,448,179366829.4745735,0.4225007827893415,0.3626797467127617,0.4225007827893399,0.3626797467127619,9.0,15.0,1
261,1329,3011151,3429232,424536087.9343165,3011151,50.2859660049457,-113.17736930609937,229,424536087.93431664,229,50.125,246.625,399,497132598.0371947,399,9996042.668859966,0.023545802001187,0.0201073973187975,0.0235458020011869,0.0201073973187975,8.0,14.0,1
262,1328,3011151,3429232,424536087.9343165,3011151,50.2859660049457,-113.17736930609937,229,424536087.93431664,229,50.125,246.875,400,497132598.0372331,400,88191820.979153,0.2077369238697038,0.1774010019205134,0.207736923869703,0.1774010019205134,8.0,15.0,1
263,1330,3011151,3429232,424536087.9343165,3011151,50.2859660049457,-113.17736930609937,229,424536087.93431664,229,50.375,246.625,447,494559817.8566507,447,117153444.15943696,0.2759563850731171,0.2368842755304357,0.275956385073116,0.2368842755304357,9.0,14.0,1
264,1327,3011151,3429232,424536087.9343165,3011151,50.2859660049457,-113.17736930609937,229,424536087.93431664,229,50.125,247.125,401,497132598.0372331,401,6894282.688387408,0.0162395680469314,0.0138680961892405,0.0162395680469313,0.0138680961892405,8.0,16.0,1
265,1223,3011485,3428993,429732042.8671342,3011485,51.58594094372599,-116.35228074459282,210,429732042.8671325,210,51.375,243.625,627,484171556.7142416,627,50090712.787398055,0.1165626664774575,0.1034565374457996,0.1165626664774575,0.6080907743945552,13.0,2.0,1
266,1226,3011485,3428993,429732042.8671342,3011485,51.58594094372599,-116.35228074459282,210,429732042.8671325,210,51.625,243.625,675,481550441.34096086,675,324546859.7067448,0.7552307655286725,0.6739623346683842,0.7552307655286723,0.9553742921174148,14.0,2.0,1
267,1225,3011485,3428993,429732042.8671342,3011485,51.58594094372599,-116.35228074459282,210,429732042.8671325,210,51.625,243.875,676,481550441.34092367,676,11360651.031531144,0.0264365928026542,0.023591819373888,0.0264365928026542,0.030068051856938,14.0,3.0,1
268,1221,3011485,3428993,429732042.8671342,3011485,51.58594094372599,-116.35228074459282,210,429732042.8671325,210,51.625,243.375,674,481550441.34092367,674,13261074.9919361,0.0308589392204952,0.0275382885228167,0.0308589392204952,1.0,14.0,1.0,1
269,1222,3011485,3428993,429732042.8671342,3011485,51.58594094372599,-116.35228074459282,210,429732042.8671325,210,51.375,243.875,628,484171556.7142042,628,30472744.34952249,0.0709110359707206,0.0629379068781396,0.0709110359707206,0.0684124515615298,13.0,3.0,1
270,1554,3011516,342992,432143980.95279104,3011516,49.42815742908269,-113.95727841517646,272,432143980.9527927,272,49.625,245.875,300,502248690.6665528,300,3837308.9781127134,0.0088797001630155,0.0076402568078775,0.0088797001630155,0.0076402568078775,6.0,11.0,1
271,1553,3011516,342992,432143980.95279104,3011516,49.42815742908269,-113.95727841517646,272,432143980.9527927,272,49.375,245.875,252,504791911.0652719,252,146581849.09756562,0.3391967852343596,0.2903807408249296,0.3391967852343602,0.2903807408249296,5.0,11.0,1
272,1555,3011516,342992,432143980.95279104,3011516,49.42815742908269,-113.95727841517646,272,432143980.9527927,272,49.625,246.125,301,502248690.6665917,301,71655375.1723891,0.1658136601009762,0.1426691129394226,0.1658136601009764,0.1426691129394226,6.0,12.0,1
273,1552,3011516,342992,432143980.95279104,3011516,49.42815742908269,-113.95727841517646,272,432143980.9527927,272,49.375,246.125,253,504791911.0653109,253,209529628.01050013,0.4848606882098147,0.4150811917098861,0.4848606882098155,0.415081191709886,5.0,12.0,1
274,1557,3011516,342992,432143980.95279104,3011516,49.42815742908269,-113.95727841517646,272,432143980.9527927,272,49.125,245.875,204,507325186.5628166,204,539819.6942244119,0.0012491662918322,0.0010640506494103,0.0012491662918322,0.0016794527957327,4.0,11.0,1
275,366,3011657,3426322,434029910.6443883,3011657,50.98445174944729,-112.19512354282172,68,434029910.6443912,68,51.125,247.625,595,486783099.29954,595,31875308.268475797,0.0734403493555351,0.0654815426302659,0.0734403493555352,0.0963632723408382,12.0,18.0,1
276,364,3011657,3426322,434029910.6443883,3011657,50.98445174944729,-112.19512354282172,68,434029910.6443912,68,50.875,247.875,548,489385021.7282989,548,186155065.92257035,0.428899164221635,0.3803857038066882,0.4288991642216355,0.3803857038066882,11.0,19.0,1
277,365,3011657,3426322,434029910.6443883,3011657,50.98445174944729,-112.19512354282172,68,434029910.6443912,68,50.875,247.625,547,489385021.7283366,547,69451693.55942187,0.1600159156227482,0.1419162632197912,0.1600159156227484,0.1419162632197912,11.0,18.0,1
278,367,3011657,3426322,434029910.6443883,3011657,50.98445174944729,-112.19512354282172,68,434029910.6443912,68,51.125,247.875,596,486783099.2995025,596,146547842.89392275,0.3376445708000804,0.3010536789482012,0.3376445708000808,0.3010536789482013,12.0,19.0,1
279,991,3011754,342852,435912413.0414214,3011754,50.65136068917509,-112.77381340766377,169,435912413.0414214,169,50.625,247.375,498,491977276.8745155,498,200291848.5587865,0.4594772770092104,0.407116055910593,0.4594772770092105,0.4071160559105931,10.0,17.0,1
280,992,3011754,342852,435912413.0414214,3011754,50.65136068917509,-112.77381340766377,169,435912413.0414214,169,50.875,247.375,546,489385021.7282988,546,1886156.314132599,0.0043269158154332,0.0038541357630266,0.0043269158154332,0.0038637270942176,11.0,17.0,1
281,994,3011754,342852,435912413.0414214,3011754,50.65136068917509,-112.77381340766377,169,435912413.0414214,169,50.875,247.125,545,489385021.7283366,545,5996751.742717163,0.0137567813242045,0.0122536478978018,0.0137567813242045,0.0122536478978018,11.0,16.0,1
282,989,3011754,342852,435912413.0414214,3011754,50.65136068917509,-112.77381340766377,169,435912413.0414214,169,50.625,247.125,497,491977276.8745534,497,222193000.1753374,0.5097193691390112,0.4516326477248932,0.5097193691390113,0.4516326477248933,10.0,16.0,1
283,986,3011754,342852,435912413.0414214,3011754,50.65136068917509,-112.77381340766377,169,435912413.0414214,169,50.375,247.375,450,494559817.8566507,450,5480.832852606154,1.257324335952175e-05,1.1082244563173923e-05,1.2573243359521752e-05,1.1082244563173928e-05,9.0,17.0,1
284,990,3011754,342852,435912413.0414214,3011754,50.65136068917509,-112.77381340766377,169,435912413.0414214,169,50.625,246.875,496,491977276.8745534,496,5539175.41759497,0.0127070834687807,0.0112590066207618,0.0127070834687807,0.0112590066207618,10.0,15.0,1
285,434,3011823,3426422,442031512.5029497,3011823,51.17122996296158,-113.73121059831284,79,442031512.5029514,79,51.375,246.375,638,484171556.7142416,638,151035.11307553237,0.0003416840401724,0.0003119454478088,0.0003416840401724,0.0003119454478088,13.0,13.0,1
286,432,3011823,3426422,442031512.5029497,3011823,51.17122996296158,-113.73121059831284,79,442031512.5029514,79,51.125,246.125,589,486783099.29954,589,221394796.0262424,0.5008574949161891,0.4548120021932149,0.5008574949161898,0.4548120021932151,12.0,12.0,1
287,430,3011823,3426422,442031512.5029497,3011823,51.17122996296158,-113.73121059831284,79,442031512.5029514,79,51.125,246.375,590,486783099.29954,590,203437863.3691854,0.4602338467165892,0.4179230208730001,0.4602338467165898,0.417923020873,12.0,13.0,1
288,433,3011823,3426422,442031512.5029497,3011823,51.17122996296158,-113.73121059831284,79,442031512.5029514,79,51.375,246.125,637,484171556.7142416,637,3953240.734690063,0.0089433459445126,0.008164958638872,0.0089433459445126,0.0081649586388719,13.0,12.0,1
289,431,3011823,3426422,442031512.5029497,3011823,51.17122996296158,-113.73121059831284,79,442031512.5029514,79,51.125,246.625,591,486783099.2995024,591,13094577.259757446,0.0296236283825353,0.0269002298530926,0.0296236283825353,0.0269002298530926,12.0,14.0,1
290,1281,3011829,3429182,438313225.1420122,3011829,49.615512555996006,-112.316630320971,221,438313225.1420048,221,49.625,247.875,308,502248690.6665528,308,129660455.18340068,0.2958168901734445,0.2581598669999985,0.2958168901734446,0.2811891978169321,6.0,19.0,1
291,1283,3011829,3429182,438313225.1420122,3011829,49.615512555996006,-112.316630320971,221,438313225.1420048,221,49.875,247.625,355,499695571.0230504,355,8637043.65258281,0.019705186056808,0.0172846111781614,0.019705186056808,0.0172846111781614,7.0,18.0,1
292,1282,3011829,3429182,438313225.1420122,3011829,49.615512555996006,-112.316630320971,221,438313225.1420048,221,49.625,247.375,306,502248690.6665529,306,1282391.3658471955,0.0029257418948098,0.002553299569871,0.0029257418948098,0.003387483286395,6.0,17.0,1
293,1285,3011829,3429182,438313225.1420122,3011829,49.615512555996006,-112.316630320971,221,438313225.1420048,221,49.875,247.375,354,499695571.0230118,354,66795.26294841406,0.0001523916211443,0.0001336719131043,0.0001523916211443,0.0001336719131043,7.0,17.0,1
294,1280,3011829,3429182,438313225.1420122,3011829,49.615512555996006,-112.316630320971,221,438313225.1420048,221,49.625,247.625,307,502248690.6665917,307,298666539.6772256,0.6813997902537929,0.59465867254095,0.681399790253793,0.7396349363593515,6.0,18.0,1
295,439,3012264,3426423,451633623.8056949,3012264,51.034590732706185,-113.61760087193689,80,451633623.805693,80,51.125,246.375,590,486783099.29954,590,258094803.3678172,0.5714694162781326,0.5302049387893797,0.5714694162781326,0.5302049387893796,12.0,13.0,1
296,441,3012264,3426423,451633623.8056949,3012264,51.034590732706185,-113.61760087193689,80,451633623.805693,80,51.125,246.125,589,486783099.29954,589,9632777.705471003,0.021328743471977,0.0197886445099103,0.021328743471977,0.0197886445099103,12.0,12.0,1
297,436,3012264,3426423,451633623.8056949,3012264,51.034590732706185,-113.61760087193689,80,451633623.805693,80,50.875,246.625,543,489385021.7282988,543,6753296.973463887,0.0149530429478593,0.013799557962796,0.0149530429478593,0.0137995579627961,11.0,14.0,1
298,437,3012264,3426423,451633623.8056949,3012264,51.034590732706185,-113.61760087193689,80,451633623.805693,80,50.875,246.375,542,489385021.7283366,542,114593642.47695585,0.2537314239611566,0.2341584588597567,0.2537314239611566,0.2341584588597566,11.0,13.0,1
299,438,3012264,3426423,451633623.8056949,3012264,51.034590732706185,-113.61760087193689,80,451633623.805693,80,50.875,246.125,541,489385021.7283366,541,21324826.30265349,0.0472170918607869,0.0435747424948595,0.0472170918607869,0.0435747424948595,11.0,12.0,1
300,440,3012264,3426423,451633623.8056949,3012264,51.034590732706185,-113.61760087193689,80,451633623.805693,80,51.125,246.625,591,486783099.2995024,591,41234276.97933171,0.0913002814800874,0.084707700490566,0.0913002814800874,0.0847077004905659,12.0,14.0,1
301,79,3012331,342554,454105540.3090835,3012331,51.2836807673528,-107.1619961272132,16,454105540.309079,16,51.375,252.625,663,484171556.71420425,663,69401318.12460537,0.1528308112633212,0.1433403453015548,0.1528308112633214,0.7099491572893083,13.0,38.0,1
302,76,3012331,342554,454105540.3090835,3012331,51.2836807673528,-107.1619961272132,16,454105540.309079,16,51.125,252.625,615,486783099.2995025,615,48459749.62380881,0.1067147288950175,0.0995510108989898,0.1067147288950176,1.0,12.0,38.0,1
303,80,3012331,342554,454105540.3090835,3012331,51.2836807673528,-107.1619961272132,16,454105540.309079,16,51.375,252.875,664,484171556.7142416,664,200383295.4713144,0.441270316444338,0.4138683751502997,0.4412703164443384,0.4138683751503001,13.0,39.0,1
304,75,3012331,342554,454105540.3090835,3012331,51.2836807673528,-107.1619961272132,16,454105540.309079,16,51.125,252.875,616,486783099.29954,616,82238363.59665012,0.1810996702235256,0.1689425202209928,0.1810996702235257,0.5022681692916279,12.0,39.0,1
305,78,3012331,342554,454105540.3090835,3012331,51.2836807673528,-107.1619961272132,16,454105540.309079,16,51.375,253.125,665,484171556.7142416,665,13941744.414507098,0.0307015510205356,0.0287950504757459,0.0307015510205356,0.0287950504757459,13.0,40.0,1
306,77,3012331,342554,454105540.3090835,3012331,51.2836807673528,-107.1619961272132,16,454105540.309079,16,51.125,253.125,617,486783099.29954,617,39681069.07819278,0.087382922153261,0.0815169407797685,0.087382922153261,0.0815169407797685,12.0,40.0,1
307,922,3013026,342762,467994679.4802644,3013026,49.68315771115477,-111.7200531645138,159,467994679.4802645,159,49.625,248.375,310,502248690.6665917,310,244751889.97577137,0.522980069447761,0.4873121513784997,0.5229800694477613,0.4886838781210297,6.0,21.0,1
308,921,3013026,342762,467994679.4802644,3013026,49.68315771115477,-111.7200531645138,159,467994679.4802645,159,49.625,248.125,309,502248690.6665917,309,150938579.08442175,0.3225219980108489,0.3005255800350498,0.3225219980108492,0.3030944808317054,6.0,20.0,1
309,924,3013026,342762,467994679.4802644,3013026,49.68315771115477,-111.7200531645138,159,467994679.4802645,159,49.875,248.125,357,499695571.0230504,357,29020621.128705204,0.0620105791820845,0.0580766026588747,0.0620105791820845,0.0580766026588747,7.0,20.0,1
310,923,3013026,342762,467994679.4802644,3013026,49.68315771115477,-111.7200531645138,159,467994679.4802645,159,49.875,248.375,358,499695571.0230504,358,43283589.29136583,0.0924873533593048,0.0866199178086555,0.0924873533593049,0.0873345588253998,7.0,21.0,1
311,166,3013081,342567,468190462.416898,3013081,49.81197791123185,-108.74816467681168,30,468190462.4168924,30,49.625,251.125,321,502248690.6665917,321,100004776.38558464,0.2135984912408084,0.1991140609104562,0.2135984912408083,0.5036358053286929,6.0,32.0,1
312,170,3013081,342567,468190462.416898,3013081,49.81197791123185,-108.74816467681168,30,468190462.4168924,30,49.875,251.125,369,499695571.0230504,369,120419094.15913808,0.2572010833742976,0.2409849138998738,0.2572010833742975,1.0,7.0,32.0,1
313,167,3013081,342567,468190462.416898,3013081,49.81197791123185,-108.74816467681168,30,468190462.4168924,30,49.625,251.375,322,502248690.6665528,322,3685365.494294755,0.0078715091188961,0.0073377304167856,0.0078715091188961,0.0088413316525715,6.0,33.0,1
314,168,3013081,342567,468190462.416898,3013081,49.81197791123185,-108.74816467681168,30,468190462.4168924,30,49.875,251.375,370,499695571.0230118,370,239457621.3174144,0.511453437306874,0.4792070116354643,0.5114534373068739,0.6352246591543617,7.0,33.0,1
